session_id,customer_id,device_type,traffic_source,session_start,pages_viewed,time_spent,purchase_made
S15523,C1751,mobile,search,2025-04-09 17:05:59,9,12,yes
S15524,C2055,desktop,direct,2024-12-06 23:28:10,2,19,no
S15525,C3625,mobile,social,2025-06-28 16:04:32,7,25,yes
S15526,C2892,desktop,search,2025-04-21 01:35:55,5,18,no
S15527,C1827,mobile,social,2024-12-28 04:33:27,4,21,yes
S15528,C1635,mobile,social,2024-11-14 14:31:32,4,1,yes
S15529,C3562,mobile,social,2025-04-16 13:25:31,6,3,yes
S15530,C3741,mobile,social,2025-07-15 00:07:37,3,15,no
S15531,C1603,desktop,social,2025-01-12 12:54:23,3,26,yes
S15532,C1446,mobile,social,2025-01-06 00:48:35,6,29,no
S15533,C1359,desktop,search,2025-04-11 00:26:02,9,23,no
S15534,C3208,desktop,social,2025-08-22 17:40:00,5,9,no
S15535,C3866,desktop,social,2025-07-26 13:03:30,3,28,no
S15536,C2509,mobile,ads,2025-07-30 20:36:09,6,29,no
S15537,C3322,desktop,ads,2025-01-13 09:25:29,6,11,no
S15538,C1059,mobile,social,2025-10-15 13:21:25,3,19,no
S15539,C2192,tablet,direct,2025-05-28 05:42:09,3,25,yes
S15540,C1606,desktop,search,2025-07-02 13:03:24,5,1,yes
S15541,C3637,tablet,search,2025-06-04 06:07:23,5,18,no
S15542,C2851,desktop,search,2025-01-01 07:21:06,8,19,yes
S15543,C2066,desktop,direct,2025-09-11 09:45:11,3,24,no
S15544,C2807,tablet,search,2025-10-15 16:04:48,5,6,yes
S15545,C3074,mobile,ads,2024-11-01 09:06:23,3,16,no
S15546,C2524,mobile,direct,2025-02-24 13:12:33,6,16,no
S15547,C2302,mobile,search,2024-12-30 14:43:16,5,22,no
S15548,C1658,mobile,social,2024-12-27 00:32:52,2,4,no
S15549,C2753,desktop,search,2024-12-20 06:48:48,1,29,yes
S15550,C2612,desktop,social,2025-06-01 23:04:19,2,5,no
S15551,C2811,mobile,search,2025-05-29 03:58:36,6,27,yes
S15552,C1383,desktop,social,2025-10-09 06:47:45,7,29,yes
S15553,C2730,mobile,social,2025-06-16 18:45:34,4,3,no
S15554,C1220,desktop,direct,2025-01-12 03:51:54,1,7,yes
S15555,C3374,mobile,direct,2025-08-04 18:53:33,5,20,yes
S15556,C1009,mobile,direct,2025-03-29 23:53:02,7,5,no
S15557,C2457,mobile,social,2025-09-28 09:02:42,8,26,no
S15558,C1360,mobile,search,2024-12-26 11:57:10,4,17,no
S15559,C2551,mobile,social,2024-11-29 03:56:24,1,19,yes
S15560,C1412,desktop,direct,2025-08-01 14:33:40,7,3,yes
S15561,C3001,mobile,social,2025-04-04 21:11:00,8,11,no
S15562,C2894,desktop,ads,2025-08-27 11:17:53,8,24,no
S15563,C3655,mobile,search,2025-02-24 23:45:40,7,29,yes
S15564,C3421,mobile,search,2025-07-03 06:18:34,3,25,no
S15565,C1877,desktop,direct,2025-09-17 14:56:38,4,12,yes
S15566,C1888,desktop,direct,2025-06-05 06:33:54,5,17,no
S15567,C1485,desktop,social,2024-11-19 06:45:19,5,13,no
S15568,C1161,desktop,ads,2025-06-26 16:53:13,8,14,no
S15569,C3035,mobile,social,2025-02-15 18:20:16,7,2,yes
S15570,C1054,mobile,direct,2025-01-20 18:32:15,4,18,no
S15571,C2843,mobile,social,2025-05-23 19:55:38,7,14,no
S15572,C1721,mobile,search,2025-05-22 20:50:08,7,28,no
S15573,C3529,mobile,social,2024-12-15 21:18:56,8,11,no
S15574,C1548,desktop,direct,2025-01-20 20:14:24,7,5,no
S15575,C2866,mobile,direct,2025-10-04 06:14:00,9,11,yes
S15576,C3839,tablet,search,2024-12-24 16:48:35,2,7,no
S15577,C3117,mobile,search,2025-02-24 06:29:51,4,25,no
S15578,C2916,mobile,social,2025-07-01 17:42:11,3,5,yes
S15579,C2098,mobile,direct,2025-03-11 06:10:49,5,26,no
S15580,C3162,desktop,search,2025-07-20 19:49:11,9,10,no
S15581,C3934,mobile,ads,2025-01-23 23:25:30,7,4,no
S15582,C1208,tablet,search,2025-08-23 13:36:48,2,12,no
S15583,C2463,mobile,social,2025-06-02 07:59:33,1,10,no
S15584,C2813,mobile,search,2025-09-18 08:00:54,2,13,no
S15585,C2520,mobile,social,2025-10-03 09:52:06,1,8,no
S15586,C3442,mobile,social,2025-05-18 19:00:42,2,22,no
S15587,C2547,mobile,direct,2025-01-07 22:09:28,3,25,yes
S15588,C1502,mobile,social,2025-02-22 08:50:14,2,6,no
S15589,C3509,mobile,social,2025-05-24 22:05:50,6,11,no
S15590,C2354,desktop,search,2025-10-20 22:55:30,6,27,no
S15591,C2874,mobile,social,2025-02-17 15:39:46,9,16,no
S15592,C2592,mobile,social,2025-02-01 14:52:34,7,3,no
S15593,C3034,mobile,social,2025-04-01 07:12:12,7,25,no
S15594,C3826,desktop,social,2024-12-07 10:54:14,4,29,no
S15595,C1444,desktop,social,2025-04-28 23:05:41,2,27,yes
S15596,C2651,mobile,social,2025-07-29 11:49:05,9,28,no
S15597,C1620,mobile,social,2025-06-28 08:29:25,7,22,yes
S15598,C2266,mobile,social,2025-04-18 20:03:03,2,14,no
S15599,C1393,desktop,search,2025-08-03 06:43:53,7,10,yes
S15600,C2941,desktop,social,2025-08-05 19:44:10,7,2,no
S15601,C2719,mobile,search,2025-09-28 17:52:40,8,27,yes
S15602,C1985,desktop,social,2025-04-30 12:21:51,6,27,no
S15603,C3280,mobile,social,2025-01-14 00:18:06,4,7,yes
S15604,C2037,mobile,direct,2024-12-22 18:11:11,7,25,no
S15605,C2759,mobile,direct,2025-08-30 21:40:56,5,3,yes
S15606,C3253,mobile,search,2025-03-22 16:06:37,8,19,yes
S15607,C2482,desktop,social,2025-02-10 13:51:11,7,3,no
S15608,C1992,desktop,search,2025-01-24 23:47:25,5,3,no
S15609,C3597,mobile,direct,2024-10-28 14:38:16,1,11,no
S15610,C1779,desktop,search,2025-05-30 18:50:08,7,28,no
S15611,C3553,mobile,search,2025-02-27 04:36:16,3,29,yes
S15612,C2220,mobile,social,2025-01-30 09:22:20,4,25,no
S15613,C2384,mobile,search,2025-09-22 02:44:39,8,16,no
S15614,C1550,desktop,social,2025-01-27 14:48:25,9,20,no
S15615,C3807,mobile,social,2025-06-02 08:01:40,1,25,yes
S15616,C2617,mobile,social,2025-08-31 21:11:08,7,24,yes
S15617,C3523,mobile,direct,2025-08-17 23:12:09,2,25,yes
S15618,C3877,mobile,ads,2025-05-02 11:06:46,3,16,no
S15619,C1816,mobile,direct,2025-06-15 09:14:20,7,7,no
S15620,C1466,desktop,direct,2025-07-25 21:10:51,2,1,no
S15621,C2555,desktop,social,2025-07-29 14:05:23,9,23,no
S15622,C2633,mobile,social,2024-12-05 05:59:04,9,17,no
S15623,C1397,mobile,direct,2024-12-30 02:20:09,4,4,yes
S15624,C2655,mobile,social,2025-10-02 22:13:12,5,21,yes
S15625,C1216,mobile,ads,2025-04-12 13:02:57,5,4,no
S15626,C1755,mobile,search,2025-06-12 10:21:05,7,7,no
S15627,C1680,desktop,direct,2025-09-06 08:39:33,1,2,no
S15628,C3766,tablet,search,2025-09-15 07:43:55,2,22,no
S15629,C1456,mobile,search,2025-09-20 05:49:42,8,19,no
S15630,C1806,mobile,direct,2025-06-04 03:25:58,8,4,yes
S15631,C2538,tablet,search,2025-04-09 10:11:51,8,4,no
S15632,C3675,mobile,search,2024-10-22 01:22:38,6,1,no
S15633,C1995,mobile,search,2025-01-01 13:22:31,2,12,yes
S15634,C2836,mobile,social,2025-05-30 18:49:51,5,1,no
S15635,C1173,mobile,social,2024-12-27 17:12:04,1,4,no
S15636,C1413,mobile,search,2025-04-09 22:44:25,8,23,no
S15637,C2904,tablet,search,2024-11-17 03:40:27,9,11,yes
S15638,C1454,mobile,social,2024-12-22 23:06:24,6,2,no
S15639,C2054,mobile,social,2024-11-11 13:02:15,8,16,no
S15640,C2106,tablet,search,2025-02-26 14:29:19,5,16,no
S15641,C2115,mobile,social,2025-01-24 17:46:11,1,2,yes
S15642,C1998,desktop,social,2025-07-06 22:36:29,9,7,yes
S15643,C1076,mobile,social,2025-10-05 22:55:40,8,12,no
S15644,C1598,desktop,search,2025-06-09 10:28:25,6,13,yes
S15645,C1545,mobile,direct,2025-04-20 23:09:41,1,23,yes
S15646,C3987,desktop,social,2025-08-12 01:39:54,9,28,no
S15647,C2733,desktop,ads,2025-05-13 16:19:08,5,16,no
S15648,C3758,mobile,social,2025-10-09 16:19:16,6,10,yes
S15649,C3680,desktop,ads,2025-05-02 07:13:52,5,9,no
S15650,C2090,mobile,social,2025-07-27 03:41:39,2,7,yes
S15651,C3013,mobile,social,2024-12-03 17:01:13,7,17,no
S15652,C2517,mobile,social,2025-01-12 05:09:28,5,1,no
S15653,C2285,desktop,direct,2025-04-29 10:30:21,2,7,no
S15654,C1561,tablet,direct,2025-07-22 22:36:09,4,6,no
S15655,C2428,mobile,ads,2025-10-03 17:53:39,4,4,no
S15656,C3978,mobile,ads,2025-09-03 11:58:37,2,24,no
S15657,C2174,mobile,direct,2025-02-24 23:02:05,7,5,no
S15658,C3586,desktop,social,2024-12-13 17:08:32,2,17,no
S15659,C1261,mobile,ads,2025-06-03 02:23:10,8,12,no
S15660,C2762,mobile,direct,2025-05-25 20:10:11,6,10,yes
S15661,C2421,desktop,social,2025-10-11 08:33:40,1,1,no
S15662,C3482,mobile,social,2025-05-10 13:14:22,1,14,no
S15663,C1433,mobile,social,2025-01-23 09:30:00,5,29,no
S15664,C1586,desktop,social,2024-12-10 18:14:22,3,8,yes
S15665,C1790,mobile,search,2024-12-17 23:20:10,5,17,no
S15666,C1794,desktop,search,2024-10-31 22:01:54,9,27,no
S15667,C1192,desktop,search,2025-09-01 11:42:02,7,27,no
S15668,C3957,desktop,social,2025-07-10 05:50:05,3,6,no
S15669,C3342,desktop,direct,2025-08-09 08:27:05,6,18,no
S15670,C3123,mobile,social,2024-11-28 06:56:05,3,6,no
S15671,C1124,mobile,social,2024-12-12 07:58:09,2,15,yes
S15672,C3548,mobile,search,2025-08-25 01:47:44,1,29,no
S15673,C3055,desktop,social,2025-03-11 11:54:44,8,4,yes
S15674,C2599,mobile,ads,2025-03-24 05:51:29,2,14,no
S15675,C2861,desktop,ads,2025-07-31 04:59:16,2,18,yes
S15676,C1344,mobile,search,2025-08-24 01:06:56,3,21,yes
S15677,C1885,mobile,social,2025-07-30 00:09:06,9,15,no
S15678,C3406,mobile,social,2025-09-21 03:51:43,8,19,yes
S15679,C1124,desktop,social,2024-11-11 02:20:51,6,5,yes
S15680,C1192,mobile,search,2025-05-21 19:51:41,3,10,no
S15681,C1717,mobile,search,2025-01-02 04:42:53,3,9,no
S15682,C1098,mobile,social,2024-12-27 07:16:54,2,25,no
S15683,C3952,mobile,social,2024-11-04 15:18:43,7,28,no
S15684,C1624,mobile,direct,2025-09-29 01:56:29,1,7,no
S15685,C1607,mobile,social,2024-11-07 06:46:19,4,10,no
S15686,C3454,mobile,search,2025-02-01 01:12:19,1,10,no
S15687,C3487,mobile,social,2025-08-12 13:19:35,4,15,yes
S15688,C2272,desktop,social,2025-05-24 05:56:03,8,6,no
S15689,C1739,mobile,direct,2025-04-28 21:37:27,6,8,no
S15690,C1147,mobile,search,2025-06-13 14:03:27,7,28,no
S15691,C1518,desktop,search,2025-08-31 21:49:56,6,13,no
S15692,C3740,mobile,search,2025-10-20 23:12:42,1,7,no
S15693,C1780,desktop,direct,2025-07-14 10:26:29,5,11,no
S15694,C3070,desktop,search,2025-09-29 15:29:35,7,20,yes
S15695,C3872,mobile,social,2025-04-19 20:02:52,2,15,yes
S15696,C3795,mobile,social,2025-05-10 10:14:54,8,6,no
S15697,C1706,tablet,direct,2025-05-04 12:54:59,6,10,no
S15698,C2993,mobile,search,2025-05-05 11:47:44,7,23,no
S15699,C1011,desktop,social,2025-09-21 09:52:21,6,3,yes
S15700,C3027,mobile,direct,2025-05-29 23:03:12,1,7,no
S15701,C3493,mobile,search,2025-04-09 06:13:35,9,16,no
S15702,C1932,mobile,social,2025-03-05 16:09:17,5,22,no
S15703,C1855,mobile,search,2025-07-13 11:54:40,9,17,no
S15704,C1197,desktop,ads,2025-01-10 19:07:25,8,13,no
S15705,C2280,mobile,ads,2025-07-17 06:31:46,3,5,no
S15706,C3953,tablet,social,2025-08-04 09:26:47,6,8,yes
S15707,C1779,mobile,direct,2025-07-28 10:15:53,7,20,no
S15708,C3157,desktop,social,2025-07-21 18:57:34,4,8,no
S15709,C1514,desktop,direct,2025-09-27 04:40:42,2,21,yes
S15710,C2680,mobile,social,2025-03-14 13:24:41,7,16,yes
S15711,C2069,desktop,social,2025-07-07 04:27:20,7,3,no
S15712,C3127,desktop,social,2025-05-08 18:16:04,3,12,no
S15713,C3775,mobile,direct,2025-03-08 19:11:56,7,11,no
S15714,C1144,desktop,social,2024-12-31 17:26:35,5,10,yes
S15715,C3634,mobile,search,2025-01-20 23:25:11,2,1,no
S15716,C2293,tablet,social,2025-06-25 13:34:26,4,26,no
S15717,C3349,mobile,social,2025-05-16 18:47:12,5,8,no
S15718,C1557,tablet,social,2025-03-23 03:53:29,7,17,yes
S15719,C2048,mobile,ads,2025-10-14 23:26:49,2,23,no
S15720,C2564,mobile,direct,2024-11-13 15:46:28,4,27,no
S15721,C1589,tablet,social,2025-08-27 04:40:19,2,18,yes
S15722,C1479,tablet,search,2025-09-11 09:41:31,3,15,no
S15723,C2243,mobile,social,2025-10-14 07:05:15,1,1,no
S15724,C1897,mobile,direct,2025-08-08 12:29:07,9,15,no
S15725,C2516,mobile,search,2025-08-23 22:47:18,5,24,yes
S15726,C1521,tablet,social,2025-09-01 23:43:22,6,5,no
S15727,C2227,mobile,social,2025-08-15 11:54:06,3,15,yes
S15728,C1033,mobile,social,2024-11-05 17:13:48,8,6,no
S15729,C3169,desktop,social,2025-01-07 11:03:15,3,2,yes
S15730,C3341,mobile,social,2024-10-27 17:54:54,9,4,yes
S15731,C2250,desktop,social,2025-02-06 00:41:01,2,9,yes
S15732,C1166,mobile,social,2025-02-15 08:07:53,1,22,no
S15733,C1965,desktop,direct,2025-01-20 18:40:48,7,16,no
S15734,C2667,mobile,direct,2025-10-14 07:03:43,1,2,no
S15735,C2655,desktop,social,2025-03-20 15:21:24,8,7,no
S15736,C3953,mobile,social,2025-06-28 15:57:01,9,17,yes
S15737,C1739,mobile,social,2024-11-21 20:42:35,6,2,no
S15738,C3322,desktop,social,2025-09-02 09:37:21,4,18,no
S15739,C2668,mobile,social,2025-05-31 09:57:20,4,28,yes
S15740,C1862,tablet,search,2025-09-18 03:13:48,6,26,no
S15741,C1767,desktop,social,2025-08-25 11:15:24,1,16,no
S15742,C3553,mobile,direct,2025-05-31 21:00:49,5,18,no
S15743,C3417,mobile,search,2025-02-22 13:46:52,3,26,yes
S15744,C2045,mobile,search,2024-12-02 12:45:28,3,19,no
S15745,C2904,mobile,search,2025-04-17 17:50:06,8,27,no
S15746,C1760,desktop,social,2024-11-15 19:17:38,4,8,yes
S15747,C1186,tablet,social,2025-03-04 17:32:52,8,17,no
S15748,C2354,mobile,ads,2025-09-10 08:48:08,7,16,no
S15749,C2178,mobile,direct,2025-09-24 14:19:21,3,18,yes
S15750,C3399,tablet,direct,2024-12-23 07:38:12,4,23,no
S15751,C1151,desktop,search,2025-01-10 14:08:36,6,8,no
S15752,C1709,mobile,social,2025-09-24 16:00:47,4,23,no
S15753,C3379,mobile,search,2025-07-30 17:22:50,1,16,no
S15754,C1725,tablet,social,2025-05-30 13:55:05,2,12,no
S15755,C1861,mobile,social,2025-10-04 23:19:11,1,23,yes
S15756,C3499,mobile,search,2025-10-16 14:55:04,5,12,yes
S15757,C3639,desktop,search,2025-09-22 22:52:14,1,21,no
S15758,C3405,mobile,social,2024-11-26 08:27:03,2,16,no
S15759,C1374,mobile,social,2024-10-29 21:12:43,4,13,no
S15760,C2500,desktop,social,2025-08-19 12:36:52,3,8,no
S15761,C2888,mobile,social,2024-12-17 23:06:38,7,4,no
S15762,C2651,mobile,social,2025-06-27 16:41:36,8,28,no
S15763,C3584,mobile,social,2025-06-02 04:06:31,2,22,no
S15764,C1389,tablet,social,2024-12-25 01:20:59,3,6,no
S15765,C1184,mobile,social,2025-08-19 15:11:02,2,12,no
S15766,C2751,mobile,social,2025-10-15 23:18:02,6,24,yes
S15767,C3212,desktop,social,2025-07-31 10:14:32,1,22,no
S15768,C2314,mobile,social,2025-06-05 22:26:09,4,7,yes
S15769,C3812,mobile,search,2025-08-08 00:06:08,6,19,yes
S15770,C1677,desktop,search,2025-03-05 06:13:29,7,7,no
S15771,C3379,mobile,search,2025-07-05 21:19:44,9,3,no
S15772,C2187,mobile,direct,2024-10-30 08:17:52,2,16,no
S15773,C2226,mobile,social,2024-11-25 22:15:09,9,13,no
S15774,C1413,mobile,search,2025-02-15 14:32:09,4,19,no
S15775,C3213,mobile,search,2025-01-06 05:38:27,2,8,no
S15776,C1427,tablet,ads,2025-04-24 15:18:50,2,3,yes
S15777,C1650,desktop,direct,2025-02-05 15:51:58,7,4,no
S15778,C3895,mobile,direct,2025-07-01 21:45:28,1,20,no
S15779,C1382,mobile,social,2025-09-23 01:20:08,5,20,no
S15780,C2701,mobile,social,2025-08-02 10:17:35,3,22,no
S15781,C3698,mobile,direct,2025-05-07 14:44:19,2,2,yes
S15782,C2374,mobile,search,2025-01-03 21:49:36,9,5,no
S15783,C3754,mobile,social,2024-11-12 00:41:56,6,11,no
S15784,C1971,mobile,search,2025-06-15 17:19:23,3,9,no
S15785,C2816,mobile,direct,2025-09-05 17:33:39,9,7,yes
S15786,C1992,mobile,search,2025-01-05 06:16:30,8,12,yes
S15787,C1349,desktop,social,2025-10-10 01:33:28,9,16,no
S15788,C2704,desktop,search,2024-10-22 22:06:36,9,27,yes
S15789,C1612,mobile,social,2025-06-01 22:09:01,3,10,no
S15790,C1222,desktop,social,2025-03-31 09:50:59,2,8,no
S15791,C2290,mobile,direct,2025-04-21 13:56:25,8,19,no
S15792,C1830,mobile,ads,2024-11-22 02:39:21,9,28,no
S15793,C1212,mobile,social,2025-01-10 17:33:07,8,29,yes
S15794,C3973,mobile,social,2025-07-14 17:30:56,4,15,yes
S15795,C3495,mobile,ads,2025-06-08 12:00:11,3,7,no
S15796,C2931,mobile,search,2025-05-03 03:24:15,1,1,yes
S15797,C2355,mobile,search,2024-11-26 02:29:08,5,27,no
S15798,C2293,mobile,direct,2025-06-14 09:47:29,5,17,no
S15799,C3215,mobile,social,2024-12-04 17:47:09,2,11,yes
S15800,C1552,mobile,search,2024-12-16 09:32:09,3,8,yes
S15801,C3441,mobile,search,2025-03-24 12:16:08,8,21,yes
S15802,C3110,desktop,search,2024-11-08 19:35:47,8,17,no
S15803,C1072,mobile,social,2025-06-23 23:01:10,2,26,no
S15804,C3016,desktop,social,2024-12-18 15:06:29,3,21,no
S15805,C3340,desktop,ads,2025-08-01 04:46:38,3,8,no
S15806,C2313,mobile,search,2024-12-18 23:05:00,7,1,no
S15807,C3095,desktop,search,2024-12-04 21:24:57,4,1,no
S15808,C1739,desktop,ads,2025-01-09 11:59:30,9,3,no
S15809,C1529,mobile,ads,2024-12-21 03:26:21,7,13,no
S15810,C1414,tablet,direct,2024-12-05 20:54:01,4,4,yes
S15811,C2110,desktop,social,2025-09-22 14:50:23,3,6,no
S15812,C3991,mobile,search,2025-07-14 17:37:53,1,25,yes
S15813,C3342,mobile,social,2025-10-14 20:30:37,5,27,no
S15814,C1126,mobile,search,2025-07-20 00:32:32,1,11,no
S15815,C2763,tablet,social,2025-04-17 19:02:47,1,27,no
S15816,C3790,desktop,social,2025-03-29 06:50:19,6,6,yes
S15817,C2319,desktop,direct,2025-04-20 04:54:35,1,18,yes
S15818,C3328,mobile,search,2025-08-09 07:37:14,8,9,no
S15819,C1614,mobile,search,2025-07-04 09:40:20,2,22,yes
S15820,C2893,mobile,direct,2024-12-14 05:48:55,2,19,no
S15821,C2764,desktop,social,2024-11-10 19:00:39,2,27,no
S15822,C1156,mobile,ads,2024-12-04 17:44:47,7,24,no
S15823,C1436,mobile,ads,2025-06-13 07:08:07,4,26,no
S15824,C2126,desktop,social,2025-08-16 14:04:34,6,28,no
S15825,C1980,mobile,direct,2025-08-06 17:44:34,3,8,yes
S15826,C3070,tablet,social,2025-07-09 13:13:00,4,26,yes
S15827,C1961,desktop,social,2024-11-24 16:04:04,6,24,no
S15828,C2445,tablet,social,2024-12-05 00:54:17,4,1,no
S15829,C3602,mobile,direct,2024-12-03 18:51:07,6,26,yes
S15830,C2993,mobile,search,2025-03-18 14:14:44,8,18,no
S15831,C3074,mobile,ads,2025-03-26 09:43:26,1,16,no
S15832,C3731,tablet,social,2024-11-30 14:23:04,2,27,no
S15833,C2856,mobile,social,2024-12-10 07:22:23,4,22,no
S15834,C1677,mobile,social,2025-10-10 16:45:29,2,12,yes
S15835,C1686,mobile,direct,2024-12-30 04:38:01,7,5,yes
S15836,C2159,desktop,social,2024-11-06 06:24:11,7,13,no
S15837,C2048,mobile,social,2024-12-06 23:43:17,1,29,no
S15838,C3914,mobile,social,2025-06-17 19:54:49,6,19,no
S15839,C2706,mobile,search,2025-07-28 06:46:51,9,11,no
S15840,C1909,mobile,social,2024-11-02 09:48:49,3,9,yes
S15841,C1552,desktop,direct,2025-04-12 09:55:13,8,7,no
S15842,C2022,mobile,search,2024-12-12 19:48:39,9,18,yes
S15843,C2083,mobile,ads,2025-07-28 19:09:53,2,5,no
S15844,C2606,desktop,search,2025-03-03 04:44:42,2,10,no
S15845,C1334,mobile,search,2025-07-04 23:58:41,3,2,no
S15846,C3099,desktop,ads,2025-08-05 09:39:59,2,14,no
S15847,C3058,mobile,search,2025-10-15 10:53:36,7,24,yes
S15848,C3667,desktop,search,2025-05-14 12:24:23,2,23,no
S15849,C1759,mobile,search,2025-08-12 03:35:18,9,11,yes
S15850,C1138,desktop,social,2025-04-08 23:23:40,3,10,yes
S15851,C3791,mobile,search,2025-10-18 02:56:34,4,6,no
S15852,C2440,desktop,search,2025-01-25 14:07:50,3,5,no
S15853,C3510,mobile,direct,2025-01-05 21:21:45,1,15,no
S15854,C2443,desktop,direct,2025-10-15 10:26:56,6,26,no
S15855,C3712,tablet,social,2025-06-19 22:51:40,4,15,no
S15856,C2130,mobile,ads,2025-08-07 00:45:07,3,19,yes
S15857,C1330,desktop,social,2025-07-31 09:26:30,8,17,no
S15858,C3460,mobile,social,2025-01-12 03:46:43,4,25,yes
S15859,C1914,desktop,direct,2024-11-04 09:24:07,9,3,no
S15860,C3703,desktop,social,2025-02-12 00:59:12,1,10,no
S15861,C1101,desktop,search,2025-05-31 02:39:58,1,17,no
S15862,C1073,desktop,search,2025-01-03 18:02:09,2,20,yes
S15863,C2630,desktop,search,2025-04-06 13:42:52,8,5,no
S15864,C2189,mobile,social,2025-03-17 16:49:21,2,1,yes
S15865,C3685,mobile,ads,2025-03-01 00:18:33,8,25,no
S15866,C1119,mobile,social,2025-01-09 22:46:08,8,13,no
S15867,C3317,desktop,direct,2025-05-17 05:35:18,2,19,no
S15868,C2049,mobile,social,2024-10-26 05:18:14,8,21,no
S15869,C2907,desktop,search,2025-07-04 11:06:41,9,25,yes
S15870,C1837,mobile,search,2024-12-29 11:12:38,7,11,no
S15871,C1384,mobile,social,2025-04-15 20:25:45,4,2,no
S15872,C3109,desktop,ads,2025-06-30 16:36:04,2,27,no
S15873,C2964,mobile,social,2025-09-26 13:22:00,2,7,no
S15874,C3170,mobile,social,2025-07-06 07:54:43,3,1,no
S15875,C1050,desktop,direct,2025-09-01 01:48:23,2,5,no
S15876,C1531,desktop,social,2025-02-15 02:10:53,6,26,yes
S15877,C2901,desktop,search,2025-08-18 15:12:48,7,21,yes
S15878,C2197,tablet,search,2025-05-11 08:19:35,9,5,no
S15879,C1284,mobile,social,2024-11-30 06:13:12,4,18,no
S15880,C3933,mobile,search,2024-12-18 02:59:30,2,15,no
S15881,C3545,desktop,search,2025-08-13 20:40:29,7,7,no
S15882,C2378,mobile,direct,2025-08-21 21:03:44,8,1,yes
S15883,C2089,desktop,search,2025-02-07 13:10:20,7,10,no
S15884,C1122,mobile,direct,2024-12-28 10:02:23,9,1,no
S15885,C3231,mobile,search,2024-11-29 00:39:54,7,14,no
S15886,C1920,mobile,direct,2024-11-25 00:07:10,4,13,no
S15887,C1941,mobile,search,2025-02-08 11:35:33,3,19,no
S15888,C3674,mobile,search,2024-10-29 19:59:23,9,29,yes
S15889,C1010,mobile,social,2025-08-23 18:08:12,2,12,no
S15890,C1351,mobile,social,2025-05-25 20:51:46,1,14,no
S15891,C1573,mobile,direct,2025-07-13 06:43:57,3,7,no
S15892,C2911,desktop,social,2025-03-23 07:58:23,9,29,yes
S15893,C1255,desktop,direct,2025-06-20 20:59:31,3,5,no
S15894,C3885,tablet,social,2025-05-12 19:57:56,6,13,no
S15895,C2739,mobile,social,2024-12-14 14:54:50,4,1,yes
S15896,C2366,mobile,direct,2025-10-14 01:19:24,2,16,no
S15897,C3772,mobile,search,2025-02-28 22:50:26,1,14,no
S15898,C1847,tablet,social,2025-09-19 22:38:52,4,15,no
S15899,C3122,tablet,social,2024-10-24 09:48:19,7,23,no
S15900,C3264,desktop,search,2025-06-01 21:02:07,6,9,no
S15901,C3947,tablet,search,2025-07-06 05:51:30,1,1,no
S15902,C2013,mobile,social,2025-02-24 20:49:16,2,16,no
S15903,C3425,mobile,social,2024-12-12 07:12:16,2,12,no
S15904,C3187,mobile,social,2024-12-18 07:37:03,2,5,no
S15905,C1137,mobile,search,2025-06-09 14:27:29,7,19,yes
S15906,C2928,mobile,social,2025-02-09 08:40:51,6,22,no
S15907,C3680,desktop,social,2025-03-15 20:57:11,2,9,no
S15908,C3323,mobile,social,2024-12-10 00:53:40,2,16,no
S15909,C3742,mobile,ads,2024-10-27 15:50:41,3,8,yes
S15910,C1521,mobile,direct,2025-09-12 05:36:34,7,3,yes
S15911,C1369,desktop,social,2025-09-05 17:27:30,7,9,yes
S15912,C3519,tablet,social,2025-06-07 16:34:52,4,29,no
S15913,C2922,mobile,search,2025-01-04 05:18:27,8,20,no
S15914,C1044,mobile,social,2025-07-20 02:37:38,7,4,no
S15915,C2294,desktop,search,2025-09-14 21:45:06,9,16,yes
S15916,C1664,mobile,search,2025-03-12 10:28:03,9,9,no
S15917,C3544,mobile,search,2025-03-05 22:19:44,3,22,no
S15918,C3405,mobile,direct,2025-07-28 05:52:53,6,14,no
S15919,C2499,mobile,search,2025-03-17 18:47:55,3,16,no
S15920,C1211,mobile,search,2025-09-12 02:23:27,8,12,yes
S15921,C2380,mobile,social,2025-08-24 04:44:58,8,23,no
S15922,C3315,desktop,social,2024-11-15 15:39:03,3,10,yes
S15923,C2777,mobile,social,2025-08-31 18:24:00,3,13,yes
S15924,C2380,desktop,social,2025-08-05 05:18:29,9,21,yes
S15925,C1574,mobile,social,2025-08-02 20:11:00,6,10,no
S15926,C1544,tablet,search,2025-07-02 10:49:21,7,14,no
